datetime,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Toronto,Philadelphia,New York,Montreal,Boston,Beersheba,Tel Aviv District,Eilat,Haifa,Nahariyya,Jerusalem
2015-09-17 18:00:00,286.36,289.75,292.09,287.89,297.32,296.58,298.91,304.88,297.23,295.5,304.63,305.07,304.85,302.48,295.61,303.82,301.45,302.6,301.36,299.46,300.11,299.01,299.76,300.46,300.27,298.91,301.73,302.41,300.55,302.84,297.805,300.74,307.54,306.48,301.305,300.82
2013-10-30 00:00:00,279.787,280.8995,285.5245,281.462,284.6995,285.187,283.0495,287.8495,289.612,277.1245,300.487,297.212,298.9995,290.0995,277.0245,287.7495,284.087,291.4745,285.1745,291.837,279.787,294.4495,289.3495,299.4495,281.4745,278.062,281.887,282.1245,272.6495,278.4245,282.5495,286.312,287.0745,297.837,297.837,285.1245
2014-12-05 00:00:00,276.72,276.335,287.8725,276.585,285.535,285.9725,282.835,286.9725,278.535,278.8975,294.085,290.4975,293.6725,277.535,268.4725,276.335,274.9975,285.085,274.3475,291.81,270.4475,292.185,285.36,297.535,272.4475,271.835,275.11,275.95,262.14,275.8475,283.255,287.32,291.15,290.33,284.33,284.7725
2015-03-10 17:00:00,279.843333333,280.626666667,284.435,280.41,288.993333333,290.351666667,286.501666667,291.385,281.476666667,279.268333333,287.693333333,286.168333333,286.451666667,289.126666667,285.351666667,282.143333333,275.435,289.243333333,280.01,293.085,277.343333333,297.668333333,292.135,301.443333333,282.485,277.793333333,281.443333333,279.226666667,277.735,278.193333333,292.276666667,289.41,295.826666667,290.393333333,290.393333333,291.676666667
2013-12-02 07:00:00,278.9,283.5,282.62,280.19,286.64,285.41,281.04,282.76,273.19,278.2,288.12,284.4,290.11,275.96,271.01,278.25,273.13,282.28,275.54,279.91,274.25,286.3,275.6,292.81,276.89,275.24,275.77,277.76,270.43,275.91,282.247,298.15,294.97,290.588,293.213,283.318
2017-02-20 08:00:00,278.047,278.272,287.272,278.622,282.472,279.872,280.097,282.872,272.772,272.597,288.972,289.472,291.622,290.597,285.122,284.847,279.022,280.947,279.122,277.772,271.797,285.197,279.022,291.547,273.247,271.772,277.122,275.372,265.972,276.047,286.272,290.897,286.972,289.122,289.122,285.597
2017-11-14 00:00:00,,284.65,,283.07,296.03,294.58,293.66,302.45,290.62,290.96,297.8,291.08,294.48,282.81,278.22,280.03,276.75,279.54,277.61,286.06,278.44,292.98,283.24,,277.29,277.74,279.07,,273.47,275.75,,,,,,
2015-07-19 21:00:00,301.09,306.57,304.22,306.27,303.52,300.29,305.04,306.69,300.74,299.37,308.05,309.78,308.64,303.11,300.53,300.91,301.0,307.58,301.89,303.0,303.78,306.44,301.77,304.95,303.14,300.18,305.73,305.8,297.53,303.62,289.638,298.87,307.15,303.71,298.938,298.97
2014-04-30 19:00:00,290.297,294.297,294.447,294.530333333,296.297,297.747,292.513666667,299.047,287.330333333,281.430333333,296.030333333,290.747,295.147,284.930333333,280.980333333,286.913666667,283.113666667,292.963666667,292.013666667,293.480333333,285.847,301.563666667,298.613666667,303.897,290.380333333,279.697,287.697,281.913666667,280.480333333,278.713666667,292.080333333,289.363666667,295.097,294.147,294.147,291.513666667
2013-01-28 04:00:00,276.8,277.07,281.92,278.03,286.24,286.81,284.72,286.87,280.03,277.96,290.7,282.45,290.51,277.87,268.25,271.95,269.81,273.68,266.69,277.69,265.16,290.36,272.55,293.01,265.14,265.66,264.21,266.3,259.37,263.3,286.95,287.9,292.91,290.03,282.87,284.8
2014-10-08 04:00:00,287.91,288.986,289.786,288.469333333,291.352666667,290.769333333,291.186,294.886,285.452666667,282.419333333,298.036,298.352666667,297.486,286.419333333,280.336,285.086,286.919333333,292.786,284.119333333,293.936,284.786,295.119333333,291.952666667,298.186,285.152666667,284.986,291.602666667,291.22,286.03,290.952666667,291.286,291.98,299.2,288.15,288.15,290.336
2017-09-24 12:00:00,281.81,281.66,283.67,281.84,287.52,286.37,284.73,289.84,282.84,280.26,297.27,295.46,296.7,294.78,293.31,291.65,292.65,292.14,290.4,291.86,291.03,298.29,291.34,298.77,288.63,292.53,292.48,293.47,291.8,289.04,301.464,301.15,303.38,302.69,302.53,301.15
2015-04-15 04:00:00,279.245333333,278.162,286.028666667,280.445333333,286.412,284.945333333,289.078666667,295.078666667,289.912,286.012,292.728666667,288.045333333,293.395333333,287.745333333,285.695333333,286.162,278.962,286.862,283.762,293.945333333,279.928666667,294.012,291.828666667,297.062,283.695333333,277.762,285.362,283.528666667,277.978666667,282.462,284.645333333,287.262,283.662,291.428666667,291.428666667,283.395333333
2013-11-23 16:00:00,275.02,289.143,283.75,275.15,284.56,297.863,280.65,283.75,289.563,270.15,276.92,276.15,280.48,298.15,261.15,288.693,285.193,291.613,271.6,284.66,271.45,298.15,287.15,300.318,274.15,274.15,279.15,279.45,271.3,285.15,282.247,294.15,294.08,290.588,293.213,283.318
2013-09-28 16:00:00,283.71,290.15,289.42,286.65,290.48,298.15,293.15,298.35,279.794,282.65,301.33,301.15,302.14,292.464,286.55,296.869,295.194,295.669,298.15,296.15,293.42,297.66,292.669,301.15,292.15,291.5915,294.15,293.95,292.31,293.119,298.422,298.64,301.54,297.469,297.219,297.944
2014-06-10 19:00:00,286.75,291.15,293.42,288.4,295.72,294.65,312.15,310.51,300.63,299.5,304.83,300.68,303.76,291.94,297.79,298.65,290.62,296.15,294.17,303.0,297.35,305.14,305.36,301.48,295.48,295.93,301.14,297.15,295.93,299.44,295.202,296.36,305.82,295.541,292.002,291.355
2014-09-19 04:00:00,289.24,290.495666667,290.945666667,291.079,292.745666667,292.129,296.795666667,299.912333333,290.012333333,289.962333333,295.745666667,298.029,295.529,289.279,287.812333333,285.812333333,289.029,289.462333333,282.812333333,293.195666667,282.529,297.995666667,291.995666667,297.179,282.045666667,281.629,284.862333333,287.68,277.32,287.329,296.561,296.42,299.17,292.15,292.15,292.112333333
2013-10-26 05:00:00,281.4295,282.382,285.41,281.317,289.55,286.472,284.8445,290.55,277.582,274.05,293.21,288.0195,288.7795,305.15,283.677,276.1695,280.557,291.613,274.0945,276.232,278.15,286.867,273.1695,300.318,274.707,278.802,284.043,278.85,277.8415,280.907,282.247,293.13,294.15,290.588,293.213,283.318
2015-05-20 08:00:00,288.949,286.726333333,283.943,286.709666667,281.326333333,279.826333333,282.143,286.859666667,280.459666667,275.609666667,294.976333333,295.559666667,296.959666667,283.593,277.426333333,285.559666667,278.543,287.276333333,281.993,293.243,278.659666667,296.376333333,292.109666667,296.276333333,284.659666667,279.076333333,287.726333333,285.692,283.549,287.793,308.342,299.942,303.842,299.942,306.092,303.093
2015-02-04 17:00:00,280.385,278.662333333,285.237333333,278.462333333,286.245666667,286.945666667,281.179,286.154,278.820666667,270.554,282.020666667,283.979,283.337333333,267.179,259.979,278.187333333,265.729,279.912333333,277.320666667,281.654,271.295666667,287.804,281.920666667,298.504,275.904,271.887333333,275.079,273.824,267.55,271.054,283.035,285.01,284.899,287.81,281.11,283.979
2015-07-25 20:00:00,292.79,290.41,297.46,291.16,303.57,302.11,309.27,313.02,303.15,305.47,307.82,309.75,308.83,305.89,302.52,304.64,304.31,306.01,302.87,304.84,303.17,303.14,304.39,299.36,302.89,300.82,302.94,302.22,299.16,294.2,293.08,300.15,309.15,305.37,299.53,300.18
2015-10-08 19:00:00,288.68,290.47,299.16,288.87,303.29,300.94,301.94,301.46,287.31,296.87,303.32,304.07,302.54,301.86,287.72,299.93,297.85,301.35,297.84,299.73,295.12,302.15,299.36,302.77,296.61,287.25,295.04,293.24,284.93,290.18,292.788,299.71,302.15,303.15,300.688,299.69
2016-06-17 12:00:00,282.16,283.21,286.37,280.42,287.06,286.51,297.04,294.28,285.34,287.82,297.04,297.75,298.4,297.73,291.71,295.47,291.94,298.07,291.57,296.66,294.37,299.246,302.02,300.69,291.86,294.42,291.83,292.63,288.38,291.38,304.446,306.58,304.396,307.59,297.196,306.69
2014-10-14 21:00:00,286.66,286.2835,291.1335,286.3335,295.996,295.8335,297.796,301.5835,289.296,287.2835,295.7835,291.121,291.5335,286.496,286.5335,286.7835,288.8335,288.6835,288.221,291.3585,290.621,300.6835,297.6085,303.046,297.271,292.7085,296.821,297.24,296.3,293.2335,287.931,293.77,296.15,294.823,287.173,288.5585
2015-11-18 02:00:00,280.331998302,286.34,287.99,283.11,291.14,290.45,285.14,287.05,277.57,274.81,287.05,286.87,286.15,287.47,285.15,291.65,287.71,292.15,287.43,290.26,287.52,295.72,287.16,299.4,287.03,279.468052632,278.94,276.948266717,271.616508997,273.74,286.704766917,287.429267606,287.933131486,295.028352113,295.028352113,289.15
2016-07-28 14:00:00,289.59,289.63,287.83,288.72,295.68,294.53,305.91,305.38,292.94,293.3,299.64,300.24,302.01,299.2,291.42,300.19,299.27,298.46,297.84,298.69,298.13,304.15,302.5,304.03,296.94,297.64,301.99,300.94,296.83,303.25,303.253,305.79,313.15,308.46,307.15,305.7
2014-08-06 07:00:00,289.6,290.68,292.1,290.37,292.06,292.09,301.4,303.21,293.28,288.85,299.52,300.38,298.65,297.64,288.84,294.81,291.64,293.69,292.81,292.57,290.48,298.3,294.78,299.28,290.96,289.87,293.51,293.61,289.1,293.88,303.749,303.68,306.08,302.15,302.15,303.73
2015-08-18 05:00:00,292.73,296.27,292.61,292.0,294.66,295.12,309.21,308.36,293.85,289.55,300.43,301.66,299.92,296.69,289.44,297.57,293.64,294.33,293.01,295.32,296.11,297.29,296.06,301.73,294.99,295.82,296.15,297.8,296.71,295.96,299.492,302.1,305.15,303.5,300.15,302.19
2017-03-09 17:00:00,274.59,280.15,287.65,277.27,293.4,292.79,290.32,292.15,286.23,291.44,295.58,295.71,296.42,289.51,270.08,292.15,278.27,294.14,285.78,293.45,278.26,297.32,294.23,299.7,283.64,274.76,289.55,287.83,270.75,281.82,287.394,292.66,298.5,293.8,294.06,292.63
2015-03-05 03:00:00,279.95,278.757,286.1445,278.6945,283.632,283.482,277.1695,285.482,274.157,258.782,286.5695,272.632,290.2695,268.7695,254.4945,266.132,259.032,272.757,265.057,292.4445,264.1445,295.1195,293.0445,296.682,272.507,264.5945,275.657,277.56,271.34,275.7945,280.485,282.97,281.96,288.085,282.96,282.907
2013-06-11 05:00:00,287.61,287.47,287.2,285.5,289.42,288.26,307.36,305.41,299.58,294.59,296.91,297.08,295.74,291.05,289.06,290.53,293.65,294.71,293.68,294.32,291.78,297.2,294.68,299.97,294.53,289.45,293.57,292.49,288.09,288.89,293.697,298.15,300.15,298.71,298.71,292.42
2013-09-11 06:00:00,291.445,295.74,289.7,290.985,290.715,290.925,296.796666667,296.61,289.24,288.545,295.865,299.27,297.975,297.855,291.875,297.36,300.57,294.985,297.435,293.875,297.98,297.345,294.03,299.385,296.53,297.875,297.19,297.685,291.335,293.69,297.416,300.6,303.15,302.04,302.04,297.32
2013-08-20 11:00:00,288.33,287.15,290.9,288.28,290.95,289.84,296.87,303.21,290.42,291.23,293.91,295.14,296.41,290.51,292.34,290.65,288.1,293.11,289.22,294.18,289.16,297.54,293.95,300.93,291.36,287.83,289.06,290.19,290.49,288.7,304.795,303.15,311.15,301.752,300.702,303.302
2013-08-27 12:00:00,288.9955,287.048,286.148,288.748,294.223,295.723,291.923,296.573,291.448,289.048,296.923,298.898,297.748,300.523,303.548,299.573,299.173,296.148,299.298,293.298,296.473,299.548,294.473,298.048,294.348,294.948,297.698,293.573,292.318,294.423,304.875,303.1968,307.7108,301.86475,301.33975,303.398
2016-03-13 15:00:00,278.83,279.81,286.6,278.8,283.52,285.07,283.46,285.25,277.15,285.05,291.5,291.48,294.37,289.61,283.61,288.14,282.15,291.15,287.6,294.02,279.98,298.43,291.16,300.25,284.17,280.21,286.49,288.08,279.44,285.87,295.242,299.98,300.55,299.15,299.15,299.85
2016-08-25 10:00:00,289.82,290.41,287.08,288.82,291.44,292.44,301.03,298.81,284.62,282.64,297.0,297.55,297.73,294.24,288.35,296.12,295.08,295.97,297.04,294.51,295.47,299.01,292.35,301.12,295.26,294.9,290.78,292.48,294.03,291.62,303.215,305.27,306.15,305.15,305.15,305.18
2013-04-18 21:00:00,285.72,286.61,292.25,287.75,293.55,292.76,290.09,295.4,285.96,271.7,298.68,302.16,297.16,283.61,277.56,300.71,280.06,303.84,296.05,301.01,285.82,297.75,300.3,301.29,292.62,283.78,294.77,293.94,285.52,292.27,288.15,288.95,290.36,288.3,288.3,284.27
2014-03-24 08:00:00,278.07,278.79,282.55,278.35,286.51,288.23,287.88,289.7,280.29,272.02,282.94,278.9,285.15,272.41,263.53,268.91,266.3,273.37,266.31,277.2,266.56,290.13,273.99,295.46,263.85,262.58,268.04,267.14,256.76,264.62,291.508,293.15,292.541333333,291.674666667,291.674666667,293.15
2016-08-11 11:00:00,288.86,287.19,285.63,287.15,289.89,291.62,300.37,299.81,287.86,289.64,298.71,300.78,299.87,298.76,292.6,297.78,295.04,297.77,296.76,295.63,298.06,299.627,295.93,299.09,295.72,294.69,298.13,298.57,288.32,296.54,304.177,307.86,305.727,307.04,299.727,307.88
2014-05-04 17:00:00,282.31,285.51,289.36,283.91,295.12,294.94,301.33,304.83,296.92,296.21,300.71,302.67,301.07,298.09,283.49,296.8,285.38,300.61,291.93,299.7,286.46,300.87,299.66,300.83,288.33,285.22,286.72,289.28,281.37,288.23,300.469333333,305.84,299.002666667,298.169333333,298.169333333,306.65
2016-10-29 17:00:00,282.837,283.137,288.437,282.812,294.712,298.437,295.012,301.937,294.637,293.137,301.237,301.112,302.687,298.087,284.637,298.762,293.762,301.112,296.487,300.937,294.062,299.637,298.637,296.562,293.837,290.987,290.612,286.812,278.562,283.487,292.612,292.137,294.637,299.237,299.237,292.812
2015-03-13 00:00:00,284.3935,285.8685,289.706,285.8185,295.531,294.6435,292.5685,297.231,286.706,283.081,291.5185,286.8935,288.2935,291.581,288.781,288.4185,277.2435,291.231,282.3185,291.9185,272.206,294.231,287.7685,298.9685,277.8435,272.281,275.2935,274.9435,267.706,272.0435,281.281,281.706,284.406,289.9935,289.9935,282.706
2014-12-22 14:00:00,277.716971722,281.944666667,284.611333333,279.836333333,274.978,275.844666667,271.769666667,273.394666667,277.169666667,271.053,286.753,286.453,289.269666667,278.878,276.278,277.078,273.561333333,279.703,273.086333333,280.453,269.536333333,290.478,276.419666667,297.611333333,272.436333333,273.378,271.194666667,275.097167528,265.211941176,275.928,286.18,288.27,297.15,286.15,286.15,286.336333333
2014-07-11 17:00:00,293.27,294.44,293.76,294.88,295.95,297.26,303.15,306.65,300.1,299.6,301.72,305.15,305.86,298.91,295.32,301.65,299.39,305.73,298.82,302.31,298.14,303.81,301.34,305.15,300.16,295.79,302.64,301.54,296.78,297.67,297.734,300.83,313.15,298.684,298.684,297.684
2017-02-12 06:00:00,275.81,277.15,284.93,275.34,285.22,284.96,284.74,290.76,283.8,277.85,292.77,295.34,294.89,283.47,275.88,284.84,276.84,292.92,287.15,291.66,275.06,287.35,290.16,292.78,281.43,272.85,278.02,274.44,259.12,265.72,281.581,284.71,282.38,282.95,283.06,284.77
2017-04-19 16:00:00,283.65,282.86,288.08,282.02,291.02,290.4,290.02,297.27,290.54,290.29,296.44,295.15,297.88,295.8,281.22,297.7,293.27,296.39,296.35,293.96,294.04,298.82,286.23,299.47,291.76,284.4,285.72,283.53,283.15,283.05,297.723,294.59,305.99,296.19,295.89,294.52
2015-12-16 11:00:00,274.12,277.391191489,277.655780315,277.92799556,275.272951456,274.048435391,270.392088561,272.598613726,264.653879575,263.346532537,287.474753247,282.769781493,292.569012978,274.647041942,275.051193332,281.871824163,278.460438124,278.592278306,276.364747851,277.536497209,277.596120093,293.015098501,279.294057775,294.579597629,275.890698052,273.875732512,279.877283144,280.31,273.48,277.738326513,287.63,292.6,293.39,291.15,291.15,290.76368576
2013-05-25 13:00:00,280.2,281.5,282.08,280.87,286.79,287.82,290.85,291.7,287.82,284.11,296.75,296.51,297.69,285.37,281.32,283.58,280.19,286.98,280.71,290.24,278.14,297.39,291.17,298.9,278.55,277.3,290.58,291.12,280.5,291.49,305.1,301.8,316.82,298.6,303.71,305.99
2015-07-08 18:00:00,295.11,295.97,292.01,295.33,294.7,294.8,307.05,310.44,294.64,292.7,303.08,297.53,305.84,291.08,294.51,289.12,291.77,305.02,291.04,304.75,291.66,304.29,307.09,305.2,294.23,293.46,301.91,301.98,294.63,301.97,296.249,298.27,308.66,303.71,297.849,298.31
2013-12-30 07:00:00,277.92,275.61,281.42,276.67,285.51,284.08,277.05,283.56,271.24,273.14,276.29,272.69,281.54,260.4,249.15,264.09,261.19,273.85,269.41,277.19,266.41,285.78,276.32,296.12,276.14,264.19,276.39,277.04,262.8,274.9,282.247,286.79,284.97,287.907,286.902,283.318
2014-08-20 22:00:00,294.61,294.947,292.830333333,294.230333333,298.463666667,298.697,301.763666667,303.347,300.680333333,294.330333333,308.647,307.397,303.813666667,305.063666667,301.797,306.113666667,296.497,306.713666667,303.213666667,305.830333333,296.597,301.647,303.497,302.497,298.413666667,292.813666667,300.647,299.86,298.5,292.947,293.953883661,298.695222317,304.078071398,298.002324781,291.433438221,293.780333333
2013-05-06 03:00:00,292.07,297.87,290.41,293.38,290.43,289.4,302.005,303.83,286.77,282.55,291.81,286.81,292.1,281.79,279.09,281.67,285.12,280.92,286.555,284.73,288.61,293.93,287.79,295.77,288.91,288.12,283.39,282.23,288.2,277.42,297.6,291.83,299.8,295.9,295.9,298.4
2016-05-14 10:00:00,288.35,285.79,283.83,285.16,289.08,288.88,296.61,296.25,284.04,278.97,295.16,294.32,294.88,280.3,274.36,281.25,279.0,285.39,280.87,285.36,283.14,293.58,283.88,297.13,283.6,284.64,283.87,285.02,283.23,286.25,305.703,309.44,311.66,307.7,306.15,309.61
2017-08-24 17:00:00,289.73,290.62,289.42,288.26,292.97,292.57,297.63,304.25,292.88,296.35,301.92,300.61,304.52,296.8,292.48,297.71,295.54,299.34,295.75,301.05,292.94,304.82,298.57,300.03,294.75,291.35,298.15,298.57,291.15,298.34,298.566,302.15,310.15,302.15,302.15,302.15
2014-03-11 01:00:00,282.37,284.15,291.65,281.09,294.86,294.83,298.64,298.5,291.63,287.19,286.96,295.11,291.89,292.55,279.58,290.8,281.35,291.15,283.51,289.98,280.15,290.47,289.87,296.15,284.53,277.59,281.24,278.71,272.75,276.56,281.117666667,284.15,282.001,290.351,290.351,284.15
2016-07-21 03:00:00,292.708,295.208,289.608,294.358,300.458,297.758,305.208,308.508,300.358,293.708,303.508,304.308,302.358,303.308,303.608,298.858,298.958,301.958,297.708,300.808,297.108,300.608,298.458,302.658,291.408,292.608,294.708,295.608,291.458,294.408,291.658,291.858,295.858,300.008,300.008,293.008
2013-07-24 02:00:00,296.13,298.97,293.53,298.49,296.51,294.15,307.9,305.59,299.51,299.09,304.3,305.87,301.91,301.27,295.29,301.7,299.93,296.13,296.75,297.4,295.99,298.0,297.89,300.77,294.22,292.84,296.19,297.2,292.62,294.32,289.289,297.15,300.15,296.042,297.592,289.742
2017-06-04 11:00:00,284.32,284.85,286.59,284.36,290.14,289.55,299.47,300.36,288.51,283.46,293.85,294.08,296.6,294.82,286.78,294.31,294.58,293.42,290.93,294.92,292.06,296.35,292.61,298.15,288.7,285.91,282.57,284.04,283.45,284.1,304.29,300.48,308.66,303.31,302.94,300.32
2014-07-14 06:00:00,294.56,293.07,290.59,295.43,295.16,292.27,309.66,300.6,295.24,289.45,300.14,302.88,298.65,297.38,290.98,296.55,295.13,299.1,294.81,297.48,293.16,298.32,296.77,300.98,294.15,292.62,296.92,295.75,293.33,295.94,295.131,300.95,301.66,298.881,298.881,297.631
2017-02-13 23:00:00,281.122922784,282.511079333,286.669777194,281.894184961,293.921475552,293.208467731,289.604157639,292.947723212,274.888514956,278.481198868,295.419035176,290.463283992,295.002325294,280.804144665,278.489701357,280.284039184,277.661577646,282.042054662,277.653713712,287.000801928,274.412858838,289.628703224,285.746369637,298.930000402,274.490146651,268.941587568,275.445390675,273.953924115,268.829406256,273.431178546,280.817771112,281.426783925,284.604550379,284.386451951,284.386451951,281.893301876
2014-04-02 20:00:00,284.8,284.48,286.74,284.62,288.18,288.25,285.49,292.23,293.67,280.37,299.7,299.9,300.2,283.86,277.94,282.7,280.09,299.34,285.27,300.11,285.16,300.67,302.69,299.24,287.88,280.06,288.33,283.71,277.43,285.49,283.943,288.33,286.493,291.059666667,291.059666667,287.71
2016-12-04 12:00:00,274.18,280.87,277.97,278.6,280.64,279.13,275.69,280.4,270.74,267.0,284.58,281.88,284.24,276.65,273.21,276.29,273.05,278.42,274.42,280.59,274.92,288.64,278.23,296.78,272.87,272.04,276.86,276.15,271.09,273.53,290.078,294.64,293.08,292.59,292.62,294.67
2014-03-09 07:00:00,280.06,286.15,288.62,285.09,289.89,288.68,285.89,290.69,273.54,273.94,280.87,276.25,284.76,276.74,264.39,274.81,266.94,280.15,268.21,283.29,268.14,281.31,280.6,289.29,269.88,265.28,278.54,277.66,263.08,274.36,290.196333333,291.66,291.329666667,290.129666667,290.129666667,292.15
2017-11-21 03:00:00,,281.28,,279.64,291.91,289.75,285.81,292.83,280.39,282.76,286.42,284.77,286.64,285.47,279.29,280.79,280.98,275.35,277.57,279.86,278.58,292.66,276.14,,275.5,278.37,276.61,,264.07,276.31,,,,,,
2016-11-13 14:00:00,280.75,282.57,283.23,281.37,287.72,289.14,283.47,286.31,274.53,280.16,288.43,285.38,287.88,274.54,278.49,271.97,276.03,274.88,273.61,283.15,274.91,291.35,274.89,296.7,272.27,276.78,276.75,275.48,279.8,281.72,295.364,297.15,303.74,298.54,298.32,297.15
2013-11-16 19:00:00,279.055,279.45,288.0,280.28,288.99,289.99,289.558,292.56,281.54,282.82,298.525,295.18,299.4,293.315,280.46,290.24,284.53,291.01,286.365,289.6105,282.67,297.5,289.21,300.6605,288.63,283.048,286.63,286.468,285.23,289.73,282.247,291.64,291.16,290.588,293.213,283.318
2016-01-18 23:00:00,281.68,282.557111437,287.628466433,283.498237885,289.177322185,289.358139535,288.304827132,289.763073562,277.12006738,280.966481183,288.381299354,278.807843208,287.256844598,266.396796339,252.796888567,263.971030043,258.804247049,266.924533983,259.657191781,272.332271172,263.435299219,283.551857387,271.848883801,289.547038724,261.164227524,263.63,266.890399771,267.29,261.31,269.263961039,280.625,285.26,281.5,288.5,288.5,285.68
2013-02-07 11:00:00,279.6,279.13,279.29,279.52,284.66,284.85,286.02,283.3,273.16,278.15,289.41,287.22,291.15,273.56,257.92,271.13,269.21,275.33,261.5,280.54,261.0,288.56,278.75,290.15,266.91,268.44,269.93,270.64,263.37,269.69,286.25,290.15,289.605,289.2,289.2,287.64
2017-05-24 15:00:00,284.43,283.47,285.97,282.24,288.69,288.79,298.03,298.29,285.96,285.61,294.38,291.01,292.38,284.49,284.21,288.28,286.6,290.15,289.16,292.92,290.14,295.54,292.78,303.15,289.3,291.41,289.76,289.92,292.07,289.68,297.853,297.59,307.15,298.34,298.23,297.54
2014-01-04 00:00:00,279.56,279.88,290.12,279.04,291.29,291.76,287.48,294.64,282.32,286.47,284.47,281.61,282.26,274.71,266.09,270.38,264.44,269.13,264.15,271.04,260.78,277.76,270.53,290.87,260.15,258.92,262.5,261.49,282.193,258.59,282.247,283.27,280.368,286.895,286.885,283.318
2016-08-29 22:00:00,295.55,300.66,298.1,298.78,306.49,300.75,311.72,312.31,293.02,291.32,304.25,300.99,300.87,304.14,302.21,305.89,298.49,305.82,303.38,304.92,300.58,302.32,304.37,300.29,301.9,298.5,303.72,303.8,297.95,299.78,295.467,301.52,303.15,304.26,300.567,301.57
2017-10-13 11:00:00,280.1,279.28,282.42,279.84,287.99,288.91,287.35,291.68,286.3,276.15,296.27,293.02,295.03,289.14,282.15,284.71,285.71,282.89,287.15,292.59,287.15,296.9,291.82,298.28,287.88,287.64,285.66,283.64,277.45,277.92,299.116,300.15,301.15,300.15,300.15,300.15
2017-07-06 00:00:00,298.74,305.82,299.23,301.6,302.68,297.85,316.15,316.37,307.15,308.15,308.73,302.49,304.88,300.58,304.53,299.02,300.82,298.16,300.41,300.4,300.8,303.74,295.81,303.81,299.77,298.15,298.82,298.31,299.12,297.88,295.551,299.15,303.15,299.551,299.551,299.15
2016-05-06 07:00:00,286.09,286.04,285.49,285.36,286.86,287.63,293.37,295.29,286.02,286.07,290.38,288.45,289.72,284.23,290.27,282.65,278.9,281.64,280.77,281.07,281.48,286.72,281.65,294.16,282.68,282.35,284.02,283.83,280.92,280.75,291.954,296.19,297.15,294.11,291.15,296.53
2013-06-25 11:00:00,288.78,286.93,287.92,288.03,290.19,288.63,297.745,296.88,289.26,285.29,297.05,298.31,297.81,298.15,290.26,292.68,295.02,294.05,295.33,294.28,294.37,295.92,294.11,299.57,292.44,295.64,295.26,297.29,294.95,295.68,305.488,302.16,312.15,298.188,298.188,304.288
2013-09-16 05:00:00,287.674333333,290.166666667,290.155,289.86,297.02,291.57,300.15,304.0,289.15,285.15,298.515,303.15,300.15,294.33,281.63,292.65,289.67,288.8375,288.15,294.15,285.6425,298.75,291.2,300.16,286.15,287.026666667,286.15,287.78,286.66,293.15,296.1595,299.15,296.88,298.65,298.4275,294.74
2013-10-03 11:00:00,279.57,280.89,284.05,281.88,289.88,288.86,286.3655,291.45,282.28,279.8,296.71,297.35,296.48,295.48,286.34,293.77,291.54,293.32,292.94,289.88,288.92,293.6,289.48,299.26,287.818,281.49,287.64,287.95,283.23,283.07,301.203,301.318,308.65,298.674,298.074,301.049
2015-09-22 21:00:00,289.0,291.84,294.61,290.26,301.89,300.07,306.05,303.87,292.72,297.48,306.59,306.79,305.73,301.8,295.85,300.81,298.78,302.07,300.69,297.16,296.97,300.65,294.63,301.6,296.17,293.27,293.58,293.76,295.19,291.55,292.125,293.025,304.15,302.575,302.575,292.725
2013-07-10 01:00:00,295.92,300.47,296.89,298.35,302.66,298.33,312.64,316.95,298.03,300.09,298.63,305.93,303.13,304.94,300.78,303.94,301.94,301.4,300.475,298.07,295.03,299.83,299.58,300.67,298.51,294.47,295.45,300.09,295.92,293.4,292.574,298.15,292.15,297.174,297.174,292.224
2013-08-08 08:00:00,291.26,290.26,288.06,289.54,288.8,289.12,303.15,298.53,289.04,291.48,299.02,302.9,299.455,297.34,289.4,296.75,296.34,296.91,295.55,296.22,293.05,298.98,294.64,300.53,292.38,291.17,292.02,292.22,287.89,285.99,305.234,304.15,311.15,301.393,300.743,303.293
2015-11-27 20:00:00,276.5476,279.97,285.66,276.57,287.94,287.88,280.91,286.27,275.67,264.43,297.9,279.08,298.6,272.65,269.68,279.96,276.55,293.67,286.92,294.779413315,280.35,296.577981773,293.25,300.03660199,291.16,283.677379061,291.22,290.384173913,285.85185127,290.77,285.832,290.524966158,293.949501659,295.832,295.832,291.240187281
2015-07-27 17:00:00,290.4,290.65,297.42,289.13,296.79,295.61,304.83,308.15,297.32,302.86,305.33,307.99,306.33,303.94,301.27,304.73,302.59,306.49,300.71,305.18,303.18,304.29,304.81,305.58,301.68,302.42,299.65,300.57,301.19,300.04,299.385,301.06,311.76,306.48,299.485,301.13
2015-10-21 00:00:00,287.44,291.54,298.97,289.49,297.93,295.21,296.66,296.02,282.29,290.42,301.08,299.39,296.31,297.49,289.12,294.79,290.71,290.8,289.47,286.47,291.71,294.72,285.86,299.18,290.08,286.83,288.28,290.1,286.64,287.31,290.36,297.72,292.41,300.93,298.535,298.04
